Collector,IP Address,Device Ip Numeric,Network View,Device Name,Type,Vendor,Model,Device Assurance,Site (Devices),Supervisor (Devices),IsInactive (Devices),IsForTesting (Devices)
phx-netmri-1,10.150.128.253,177635581,Salesforce_IT,tlv2-cdst-a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.150.128.249,177635577,Salesforce_IT,tlv2-vgr-a,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.150.128.250,177635578,Salesforce_IT,tlv2-vgr-b,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.129.11.23,176229143,Salesforce_IT,fra3-tsv-a,Router,Cisco,ISR4331,99,,,,
phx-netmri-1,10.129.11.24,176229144,Salesforce_IT,fra3-tsv-b,Router,Cisco,ISR4331,99,,,,
phx-netmri-1,10.129.11.39,176229159,Salesforce_IT,fra3-wlg-a,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.129.11.40,176229160,Salesforce_IT,fra3-wlg-b,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.84.0.28,173277212,Salesforce_IT,atl1-axs-28,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.74.0.4,172621828,Salesforce_IT,vac2-axs-4,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.74.0.6,172621830,Salesforce_IT,vac2-axs-6,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.74.0.7,172621831,Salesforce_IT,vac2-axs-7,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.74.0.255,172622079,Salesforce_IT,vac2-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.5.11.23,168102679,Salesforce_IT,phx3-tsv-a,Router,Cisco,ISR4331,99,,,,
phx-netmri-1,10.5.11.24,168102680,Salesforce_IT,phx3-tsv-b,Router,Cisco,ISR4331,99,,,,
phx-netmri-1,10.5.11.39,168102695,Salesforce_IT,phx3-vgr-a,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.5.11.40,168102696,Salesforce_IT,phx3-vgr-b,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.205.64.1,181223425,Salesforce_IT,blr1-axs-3a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.205.64.2,181223426,Salesforce_IT,blr1-axs-3b,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.205.64.3,181223427,Salesforce_IT,blr1-axs-3c,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.205.64.250,181223674,Salesforce_IT,blr1-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.205.64.251,181223675,Salesforce_IT,blr1-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.205.64.252,181223676,Salesforce_IT,blr1-vgr-a,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.205.64.253,181223677,Salesforce_IT,blr1-vgr-b,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.83.0.255,173211903,Salesforce_IT,eze1-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.83.0.253,173211901,Salesforce_IT,eze1-dst-a,Switch-Router,Cisco,C9500-16X,99,,,,
phx-netmri-1,10.83.0.5,173211653,Salesforce_IT,eze1-axs-5,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.83.0.6,173211654,Salesforce_IT,eze1-axs-6,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.84.0.255,173277439,Salesforce_IT,atl1-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.84.0.253,173277437,Salesforce_IT,atl1-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.84.0.1,173277185,Salesforce_IT,atl1-axs-lobby,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.84.0.29,173277213,Salesforce_IT,atl1-axs-29a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.91.0.16,173735952,Salesforce_IT,nyc3-axs-16a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.91.0.116,173736052,Salesforce_IT,nyc3-axs-16b,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.6.0.54,168165430,Salesforce_IT,sfo8-axs-42,Switch-Router,Cisco,cat4510rpluse,99,,,,
phx-netmri-1,10.6.0.55,168165431,Salesforce_IT,sfo8-axs-43,Switch-Router,Cisco,cat4510rpluse,99,,,,
phx-netmri-1,10.21.16.2,169152514,Salesforce_IT,iad3-cdst-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.74.64.253,172638461,Salesforce_IT,dfw2-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.74.64.255,172638463,Salesforce_IT,dfw2-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.74.64.14,172638222,Salesforce_IT,dfw2-axs-14,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.74.64.15,172638223,Salesforce_IT,dfw2-axs-15,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.126.64.3,176046083,Salesforce_IT,pdx-axs-3,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.84.0.129,173277313,Salesforce_IT,atl1-axs-29b,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.150.192.253,177651965,Salesforce_IT,tlv3-dst-a,Switch-Router,Cisco,C9500-16X,99,,,,
phx-netmri-1,10.150.192.249,177651961,Salesforce_IT,tlv3-vgr-a,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.150.192.250,177651962,Salesforce_IT,tlv3-vgr-b,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.150.192.15,177651727,Salesforce_IT,tlv3-axs-15a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.150.192.150,177651862,Salesforce_IT,tlv3-axs-15b,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.150.192.255,177651967,Salesforce_IT,tlv3-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.6.0.58,168165434,Salesforce_IT,sfo8-axs-45,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.192.11.41,180357929,Salesforce_IT,bom1-sbc-a,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.192.11.42,180357930,Salesforce_IT,bom1-sbc-b,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.192.11.23,180357911,Salesforce_IT,bom1-tsv-a,Router,Cisco,ISR4331,99,,,,
phx-netmri-1,10.192.11.24,180357912,Salesforce_IT,bom1-tsv-b,Router,Cisco,ISR4331,99,,,,
phx-netmri-1,10.7.128.253,168263933,Salesforce_IT,mel2-dst-a,Switch-Router,Cisco,C9500-16X,99,,,,
phx-netmri-1,10.7.128.255,168263935,Salesforce_IT,mel2-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.7.128.12,168263692,Salesforce_IT,mel2-axs-12,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.84.0.33,173277217,Salesforce_IT,atl1-axs-33,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.21.16.4,169152516,Salesforce_IT,iad3-axs-b,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.16.5,169152517,Salesforce_IT,iad3-axs-c,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.64.1,169164801,Salesforce_IT,iad4-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.21.64.2,169164802,Salesforce_IT,iad4-axs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.64.3,169164803,Salesforce_IT,iad4-axs-b,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.64.4,169164804,Salesforce_IT,iad4-axs-c,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.64.5,169164805,Salesforce_IT,iad4-axs-d,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.80.1,169168897,Salesforce_IT,iad5-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.21.80.2,169168898,Salesforce_IT,iad5-axs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.80.3,169168899,Salesforce_IT,iad5-axs-b,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.80.4,169168900,Salesforce_IT,iad5-axs-c,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.112.1,169177089,Salesforce_IT,cdg3-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.21.112.3,169177091,Salesforce_IT,cdg3-axs-b,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.112.6,169177094,Salesforce_IT,cdg3-axs-e,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.96.1,169172993,Salesforce_IT,lhr3-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.21.96.3,169172995,Salesforce_IT,lhr3-axs-b,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.96.4,169172996,Salesforce_IT,lhr3-axs-c,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.104.1,169175041,Salesforce_IT,lhr4-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.21.104.3,169175043,Salesforce_IT,lhr4-axs-b,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.104.4,169175044,Salesforce_IT,lhr4-axs-c,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.104.5,169175045,Salesforce_IT,lhr4-axs-d,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.10.104.254,168454398,Salesforce_IT,sfo5-cdst-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.10.104.255,168454399,Salesforce_IT,sfo5-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.75.16.255,172691711,Salesforce_IT,clt1-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.75.16.253,172691709,Salesforce_IT,clt1-cdst-a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.83.0.250,173211898,Salesforce_IT,eze1-vgr-a,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.83.0.251,173211899,Salesforce_IT,eze1-vgr-b,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.129.0.200,176226504,Salesforce_IT,fra3-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.5.0.200,168100040,Salesforce_IT,phx3-cdst-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.30.0.7,169738247,Salesforce_IT,ind4-axs-7,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.21.18.3,169153027,Salesforce_IT,eze2-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.84.30.254,173285118,Salesforce_IT,atl1-sic-dst-a,Switch,Cisco,C9500-16X,99,,,,
phx-netmri-1,10.84.30.252,173285116,Salesforce_IT,atl1-sic-axs-lobby,Switch,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.84.30.253,173285117,Salesforce_IT,atl1-sic-axs-34,Switch,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.128.100.10,176186378,Salesforce_IT,dub-axs-a2,Switch-Router,Cisco,cat4507rpluse,99,,,,
phx-netmri-1,10.84.0.34,173277218,Salesforce_IT,atl1-axs-34,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.76.0.253,172753149,Salesforce_IT,PAO3-DST-A,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.76.0.255,172753151,Salesforce_IT,pao3-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.76.0.101,172752997,Salesforce_IT,pao3-axs-1,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.76.0.102,172752998,Salesforce_IT,pao3-axs-2,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.76.64.253,172769533,Salesforce_IT,den3-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.76.64.105,172769385,Salesforce_IT,den3-axs-5,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.76.64.106,172769386,Salesforce_IT,den3-axs-6,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.71.32.19,172433427,Salesforce_IT,bos1-axs-a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.76.32.253,172761341,Salesforce_IT,sna1-dst-a,Switch-Router,Cisco,C9500-16X,99,,,,
phx-netmri-1,10.76.32.255,172761343,Salesforce_IT,sna1-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.76.32.101,172761189,Salesforce_IT,sna1-axs-15,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.76.64.255,172769535,Salesforce_IT,den3-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.21.124.2,169180162,Salesforce_IT,DFW-AXS-A,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.124.3,169180163,Salesforce_IT,DFW-AXS-B,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.124.4,169180164,Salesforce_IT,DFW-AXS-C,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.124.5,169180165,Salesforce_IT,DFW-AXS-D,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.124.6,169180166,Salesforce_IT,dfw-axs-e,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.124.7,169180167,Salesforce_IT,dfw-axs-f,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.124.8,169180168,Salesforce_IT,dfw-axs-g,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.124.1,169180161,Salesforce_IT,DFW-DST-A,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.21.128.1,169181185,Salesforce_IT,PHX-DST-A,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.21.128.2,169181186,Salesforce_IT,PHX-AXS-A,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.128.3,169181187,Salesforce_IT,PHX-AXS-B,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.128.4,169181188,Salesforce_IT,PHX-AXS-C,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.128.5,169181189,Salesforce_IT,PHX-AXS-D,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.128.6,169181190,Salesforce_IT,PHX-AXS-E,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.128.7,169181191,Salesforce_IT,PHX-AXS-F,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.128.8,169181192,Salesforce_IT,PHX-AXS-G,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.192.0.40,180355112,Salesforce_IT,bom1-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.205.128.5,181239813,Salesforce_IT,DEL1-AXS-5A,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.205.128.250,181240058,Salesforce_IT,DEL1-DST-A,Switch-Router,Cisco,C9500-16X,99,,,,
phx-netmri-1,10.205.128.251,181240059,Salesforce_IT,DEL1-TS,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.205.128.252,181240060,Salesforce_IT,DEL1-VGR-A,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.205.128.253,181240061,Salesforce_IT,DEL1-VGR-B,Router,Cisco,ISR4431,99,,,,
phx-netmri-1,10.76.64.60,172769340,Salesforce_IT,den3-axs-6b,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.21.132.1,169182209,Salesforce_IT,CH2-DST-A,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.21.132.2,169182210,Salesforce_IT,CH2-AXS-A,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.132.3,169182211,Salesforce_IT,CH2-AXS-B,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.132.4,169182212,Salesforce_IT,CH2-AXS-C,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.132.5,169182213,Salesforce_IT,CH2-AXS-D,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.132.6,169182214,Salesforce_IT,CH2-AXS-E,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.132.7,169182215,Salesforce_IT,CH2-AXS-F,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.132.8,169182216,Salesforce_IT,CH2-AXS-G,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.132.9,169182217,Salesforce_IT,CH2-AXS-H,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.132.10,169182218,Salesforce_IT,CH2-AXS-I,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.148.1,169186305,Salesforce_IT,LHR1-SXS-A,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.193.11.23,180423447,Salesforce_IT,hnd1-tsv-a,Router,Cisco,ISR4331,99,,,,
phx-netmri-1,10.193.11.24,180423448,Salesforce_IT,hnd1-tsv-b,Router,Cisco,ISR4331,99,,,,
phx-netmri-1,10.21.155.1,169188097,Salesforce_IT,fra1-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.152.1,169187329,Salesforce_IT,lhr2-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.154.1,169187841,Salesforce_IT,phx1-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.157.1,169188609,Salesforce_IT,dfw1-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.143.1,169185025,Salesforce_IT,phx2-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.158.1,169188865,Salesforce_IT,ord1-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.146.1,169185793,Salesforce_IT,hnd-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.21.146.3,169185795,Salesforce_IT,hnd-axs-b,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.146.4,169185796,Salesforce_IT,hnd-axs-c,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.146.5,169185797,Salesforce_IT,hnd-axs-d,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.146.7,169185799,Salesforce_IT,hnd-axs-f,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.146.6,169185798,Salesforce_IT,hnd-axs-e,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.146.2,169185794,Salesforce_IT,hnd-axs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.149.1,169186561,Salesforce_IT,sjc1-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.205.160.1,181248001,Salesforce_IT,sin1-axs-10a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.205.160.2,181248002,Salesforce_IT,SIN1-AXS-13A,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.205.160.3,181248003,Salesforce_IT,SIN1-AXS-13B,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.205.160.250,181248250,Salesforce_IT,sin1-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.205.160.251,181248251,Salesforce_IT,sin1-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.21.156.1,169188353,Salesforce_IT,fra2-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.153.1,169187585,Salesforce_IT,iad2-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.53.0.11,171245579,Salesforce_IT,BOS3-DST-A,Switch-Router,Cisco,C9500-16X,99,,,,
phx-netmri-1,10.53.0.101,171245669,Salesforce_IT,bos3-axs-4,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.53.0.12,171245580,Salesforce_IT,BOS3-TS,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.21.150.1,169186817,Salesforce_IT,cdg1-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.151.1,169187073,Salesforce_IT,cdg2-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.140.1,169184257,Salesforce_IT,ukb-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.21.140.2,169184258,Salesforce_IT,ukb-axs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.140.3,169184259,Salesforce_IT,ukb-axs-b,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.140.4,169184260,Salesforce_IT,ukb-axs-c,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.140.5,169184261,Salesforce_IT,ukb-axs-d,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.140.6,169184262,Salesforce_IT,ukb-axs-e,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.198.11.23,180751127,Salesforce_IT,syd1-tsv-a,Router,Cisco,ISR4331,99,,,,
phx-netmri-1,10.198.11.24,180751128,Salesforce_IT,syd1-tsv-b,Router,Cisco,ISR4331,99,,,,
phx-netmri-1,10.21.163.1,169190145,Salesforce_IT,iad1-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.206.0.250,181272826,Salesforce_IT,hyd2-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.60.0.11,171704331,Salesforce_IT,tok5-dst-a,Switch-Router,Cisco,C9500-24Q,99,,,,
phx-netmri-1,10.21.144.1,169185281,Salesforce_IT,las-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.21.144.2,169185282,Salesforce_IT,las-axs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.144.3,169185283,Salesforce_IT,las-axs-b,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.162.1,169189889,Salesforce_IT,hnd1-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.160.253,169189629,Salesforce_IT,SYD3-SXS-A,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.96.2,169172994,Salesforce_IT,lhr3-axs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.60.0.112,171704432,Salesforce_IT,tok5-axs-19a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.60.0.113,171704433,Salesforce_IT,tok5-axs-20a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.60.0.114,171704434,Salesforce_IT,tok5-axs-21a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.60.0.115,171704435,Salesforce_IT,tok5-axs-22a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.60.0.107,171704427,Salesforce_IT,tok5-axs-14a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.60.0.106,171704426,Salesforce_IT,tok5-axs-13a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.60.0.102,171704422,Salesforce_IT,tok5-axs-lobby,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.60.0.117,171704437,Salesforce_IT,tok5-axs-b2,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.60.0.101,171704421,Salesforce_IT,tok5-srv-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.60.0.255,171704575,Salesforce_IT,tok5-ts,Router,Cisco,ISR4331,99,,,,
phx-netmri-1,10.17.12.23,168889367,Salesforce_IT,sea3-tsv-a,Router,Cisco,ISR4331,99,,,,
phx-netmri-1,10.17.12.24,168889368,Salesforce_IT,sea3-tsv-b,Router,Cisco,ISR4331,99,,,,
phx-netmri-1,10.21.159.1,169189121,Salesforce_IT,itm1-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.194.192.253,180535549,Salesforce_IT,shm-cdst-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.205.64.4,181223428,Salesforce_IT,blr1-axs-3d,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.205.192.11,181256203,Salesforce_IT,blr2-dst-a,Switch-Router,Cisco,C9500-40X,99,,,,
phx-netmri-1,10.21.104.2,169175042,Salesforce_IT,lhr4-axs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.21.161.1,169189633,Salesforce_IT,mel3-sxs-a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.206.0.4,181272580,Salesforce_IT,hyd2-axs-20a,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.206.0.1,181272577,Salesforce_IT,hyd2-axs-15a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.206.0.2,181272578,Salesforce_IT,hyd2-axs-16a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.206.0.3,181272579,Salesforce_IT,hyd2-axs-19a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.206.0.5,181272581,Salesforce_IT,hyd2-axs-0a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.206.0.6,181272582,Salesforce_IT,hyd2-axs-0b,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.206.0.7,181272583,Salesforce_IT,hyd2-axs-0c,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.206.0.9,181272585,Salesforce_IT,hyd2-axs-0e,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.206.0.251,181272827,Salesforce_IT,hyd2-ts,Router,Cisco,ISR4331,99,,,,
phx-netmri-1,10.205.192.255,181256447,Salesforce_IT,blr2-ts,Router,Cisco,ISR4321,99,,,,
phx-netmri-1,10.205.192.101,181256293,Salesforce_IT,blr2-axs-6a,Switch-Router,Cisco,Cat9410R,99,,,,
phx-netmri-1,10.205.192.102,181256294,Salesforce_IT,blr2-axs-6b,Switch-Router,Cisco,C9300-48UXM,99,,,,
phx-netmri-1,10.205.192.103,181256295,Salesforce_IT,blr2-axs-8a,Switch-Router,Cisco,Cat9410R,99,,,,
